日期,股票代码,名称,收盘价,涨跌额,涨跌幅,成交量,成交金额
1995/11/10,'000001,上证指数,708.76,-2.44,-0.3431,1328636,788713980
1995/11/13,'000001,上证指数,688.7,-20.06,-2.8303,1681681,898382970
1995/11/14,'000001,上证指数,688.87,0.17,0.0247,1290281,690045000
1995/11/15,'000001,上证指数,692.2,3.33,0.4834,1705474,1106688980
1995/11/16,'000001,上证指数,682.44,-9.76,-1.41,2658306,1483161880
1995/11/17,'000001,上证指数,676.19,-6.25,-0.9158,1233322,765756950
1995/11/20,'000001,上证指数,674.74,-1.45,-0.2144,828513,525895000
1995/11/21,'000001,上证指数,678.42,3.68,0.5454,1173928,617953980
1995/11/22,'000001,上证指数,663.32,-15.1,-2.2258,914955,555567970
1995/11/23,'000001,上证指数,658.37,-4.95,-0.7462,1017387,605080000
1995/11/24,'000001,上证指数,659.37,1,0.1519,763563,465923010
1995/11/27,'000001,上证指数,645.03,-14.34,-2.1748,856620,489129960
1995/11/28,'000001,上证指数,652.57,7.54,1.1689,959655,536753980
1995/11/29,'000001,上证指数,641.59,-10.98,-1.6826,732428,408523010
1995/11/30,'000001,上证指数,641.14,-0.45,-0.0701,923616,517878010
1995/12/1,'000001,上证指数,633.81,-7.33,-1.1433,921951,461736990
1995/12/4,'000001,上证指数,634.92,1.11,0.1751,412218,215101000
1995/12/5,'000001,上证指数,637.22,2.3,0.3623,460212,224791000
1995/12/6,'000001,上证指数,628.43,-8.79,-1.3794,641821,402152970
1995/12/7,'000001,上证指数,631.84,3.41,0.5426,500832,299361970
1995/12/8,'000001,上证指数,636.78,4.94,0.7818,1458221,887022030
1995/12/11,'000001,上证指数,619.26,-17.52,-2.7513,1137729,717117970
1995/12/12,'000001,上证指数,629.45,10.19,1.6455,1476493,928942030
1995/12/13,'000001,上证指数,613.8,-15.65,-2.4863,1433506,947331950
1995/12/14,'000001,上证指数,614.75,0.95,0.1548,766437,455577970
1995/12/15,'000001,上证指数,603.89,-10.86,-1.7666,993696,542726020
1995/12/18,'000001,上证指数,592.14,-11.75,-1.9457,809700,493260980
1995/12/19,'000001,上证指数,592.06,-0.08,-0.0135,639003,358183980
1995/12/20,'000001,上证指数,601.04,8.98,1.5167,665901,346795980
1995/12/21,'000001,上证指数,597.43,-3.61,-0.6006,957680,500460000
1995/12/22,'000001,上证指数,594.24,-3.19,-0.534,696867,353630000
1995/12/25,'000001,上证指数,580.03,-14.21,-2.3913,709792,370452970
1995/12/26,'000001,上证指数,572.22,-7.81,-1.3465,548952,280809980
1995/12/27,'000001,上证指数,570.4,-1.82,-0.3181,809123,391946990
1995/12/28,'000001,上证指数,556.82,-13.58,-2.3808,809372,406660980
1995/12/29,'000001,上证指数,555.29,-1.53,-0.2748,822337,394446990
1996/1/2,'000001,上证指数,537.87,-17.42,-3.1371,482478,223116990
1996/1/3,'000001,上证指数,542.42,4.55,0.8459,556192,252573980
1996/1/4,'000001,上证指数,558.76,16.34,3.0124,1105913,451488010
1996/1/5,'000001,上证指数,536.37,-22.39,-4.0071,1386371,597185000
1996/1/8,'000001,上证指数,539.17,2.8,0.522,696207,287150000
1996/1/9,'000001,上证指数,558.62,19.45,3.6074,1894742,803436950
1996/1/10,'000001,上证指数,547.62,-11,-1.9691,1531535,652606020
1996/1/11,'000001,上证指数,545.64,-1.98,-0.3616,1157744,496815980
1996/1/12,'000001,上证指数,547.11,1.47,0.2694,967429,421600000
1996/1/15,'000001,上证指数,551.04,3.93,0.7183,919361,423648980
1996/1/16,'000001,上证指数,547.76,-3.28,-0.5952,852911,362895980
1996/1/17,'000001,上证指数,537.31,-10.45,-1.9078,981153,409780980
1996/1/18,'000001,上证指数,517.63,-19.68,-3.6627,1267549,559187970
1996/1/19,'000001,上证指数,523.51,5.88,1.1359,863912,382323980
1996/1/22,'000001,上证指数,516.46,-7.05,-1.3467,682624,309451000
1996/1/23,'000001,上证指数,519.6,3.14,0.608,556340,251083980
1996/1/24,'000001,上证指数,522.63,3.03,0.5831,779977,344155980
1996/1/25,'000001,上证指数,521.37,-1.26,-0.2411,2307320,941891950
1996/1/26,'000001,上证指数,525.57,4.2,0.8056,967330,399411020
1996/1/29,'000001,上证指数,529.14,3.57,0.6793,1098300,485378980
1996/1/30,'000001,上证指数,532.57,3.43,0.6482,1153756,528943980
1996/1/31,'000001,上证指数,537.35,4.78,0.8975,1964732,820316950
1996/2/1,'000001,上证指数,536.68,-0.67,-0.1247,962217,446983010
1996/2/2,'000001,上证指数,536.04,-0.64,-0.1193,993070,487401950
1996/2/5,'000001,上证指数,522.85,-13.19,-2.4606,1220876,680048980
1996/2/6,'000001,上证指数,520.69,-2.16,-0.4131,776204,399123010
1996/2/7,'000001,上证指数,524.3,3.61,0.6933,673555,336765000
1996/2/8,'000001,上证指数,521.86,-2.44,-0.4654,378694,188936990
1996/2/9,'000001,上证指数,525.41,3.55,0.6803,329658,153373990
1996/2/12,'000001,上证指数,523.85,-1.56,-0.2969,364642,180683010
1996/2/13,'000001,上证指数,529.58,5.73,1.0938,471762,213136990
1996/2/14,'000001,上证指数,529.25,-0.33,-0.0623,497882,227457990
1996/2/15,'000001,上证指数,536.98,7.73,1.4606,830979,394265000
1996/2/16,'000001,上证指数,552.94,15.96,2.9722,1870610,929203910
1996/3/4,'000001,上证指数,601.98,49.04,8.869,4480923,2372805000
1996/3/5,'000001,上证指数,587.06,-14.92,-2.4785,4289672,2200692970
1996/3/6,'000001,上证指数,559.7,-27.36,-4.6605,2514257,1265821950
1996/3/7,'000001,上证指数,569.33,9.63,1.7206,1148420,586833010
1996/3/8,'000001,上证指数,573.13,3.8,0.6675,1334412,765905000
1996/3/11,'000001,上证指数,568.12,-5.01,-0.8741,1157246,633142970
1996/3/12,'000001,上证指数,563.88,-4.24,-0.7463,1166225,631255980
1996/3/13,'000001,上证指数,563.2,-0.68,-0.1206,661702,340815980
1996/3/14,'000001,上证指数,562.3,-0.9,-0.1598,592667,316831000
1996/3/15,'000001,上证指数,562.39,0.09,0.016,597795,308015000
1996/3/18,'000001,上证指数,567.87,5.48,0.9744,980704,529025980
1996/3/19,'000001,上证指数,566.55,-1.32,-0.2324,763322,412311020
1996/3/20,'000001,上证指数,569.67,3.12,0.5507,803071,446454020
1996/3/21,'000001,上证指数,569.76,0.09,0.0158,1118479,594340980
1996/3/22,'000001,上证指数,570.18,0.42,0.0737,884935,464683010
1996/3/25,'000001,上证指数,570.24,0.06,0.0105,962361,552892970
1996/3/26,'000001,上证指数,563.52,-6.72,-1.1785,890455,467403010
1996/3/27,'000001,上证指数,562.35,-1.17,-0.2076,684522,369351020
1996/3/28,'000001,上证指数,554.04,-8.31,-1.4777,1060697,578856990
1996/3/29,'000001,上证指数,556.39,2.35,0.4242,1085856,515226990
1996/4/1,'000001,上证指数,566.19,9.8,1.7614,1371654,820545000
1996/4/2,'000001,上证指数,557.21,-8.98,-1.586,676068,358806020
1996/4/3,'000001,上证指数,560.98,3.77,0.6766,484239,258396990
1996/4/4,'000001,上证指数,563.19,2.21,0.394,536910,305106990
1996/4/5,'000001,上证指数,582.53,19.34,3.434,1157159,709538980
1996/4/8,'000001,上证指数,581.38,-1.15,-0.1974,1899630,1215845000
1996/4/9,'000001,上证指数,578.07,-3.31,-0.5693,859305,502418980
1996/4/10,'000001,上证指数,579.82,1.75,0.3027,1004596,608286020
1996/4/11,'000001,上证指数,583.38,3.56,0.614,998554,611694960
1996/4/12,'000001,上证指数,586.96,3.58,0.6137,1548458,963649920
1996/4/15,'000001,上证指数,584.67,-2.29,-0.3901,827849,485131990
1996/4/16,'000001,上证指数,590.85,6.18,1.057,1350672,723480000
1996/4/17,'000001,上证指数,593.38,2.53,0.4282,1740492,981171020
1996/4/18,'000001,上证指数,600.28,6.9,1.1628,1656789,948628980
1996/4/19,'000001,上证指数,618.12,17.84,2.9719,4123339,2443462810
1996/4/22,'000001,上证指数,613.97,-4.15,-0.6714,5312174,3500454690
1996/4/23,'000001,上证指数,623.77,9.8,1.5962,2881555,1789476880
1996/4/24,'000001,上证指数,664.65,40.88,6.5537,7184553,4445490000
1996/4/25,'000001,上证指数,652.67,-11.98,-1.8025,6689213,4503471880
1996/4/26,'000001,上证指数,707.61,54.94,8.4177,10071376,6973550630
1996/4/29,'000001,上证指数,738.62,31.01,4.3824,8780222,6362673750
1996/4/30,'000001,上证指数,681.16,-57.46,-7.7794,7235604,5051593130
1996/5/2,'000001,上证指数,654.43,-26.73,-3.9242,5179001,3547684060
1996/5/3,'000001,上证指数,650.04,-4.39,-0.6708,2960827,2002062970
1996/5/6,'000001,上证指数,671.28,21.24,3.2675,5766489,2988110940
1996/5/7,'000001,上证指数,661.16,-10.12,-1.5076,4933715,2700473130
1996/5/8,'000001,上证指数,661.27,0.11,0.0166,3119170,1796039840
1996/5/9,'000001,上证指数,656.9,-4.37,-0.6608,2672481,1703690940
1996/5/10,'000001,上证指数,661.47,4.57,0.6957,2225074,1300218980
1996/5/13,'000001,上证指数,666.1,4.63,0.7,3831605,1971379840
1996/5/14,'000001,上证指数,665.41,-0.69,-0.1036,2811699,1624910940
1996/5/15,'000001,上证指数,682.05,16.64,2.5007,2782651,1661033910
1996/5/16,'000001,上证指数,683.07,1.02,0.1495,5889047,3530615000
1996/5/17,'000001,上证指数,711.93,28.86,4.225,4320810,2843480940
1996/5/20,'000001,上证指数,703.084,-8.846,-1.2425,6628098,4583916880
1996/5/21,'000001,上证指数,661.852,-41.232,-5.8644,4715549,2913322810
1996/5/22,'000001,上证指数,668.621,6.769,1.0227,3663837,2094262970
1996/5/23,'000001,上证指数,642.673,-25.948,-3.8808,3292401,1703612970
1996/5/24,'000001,上证指数,639.802,-2.871,-0.4467,2519110,1418904060
1996/5/27,'000001,上证指数,637.959,-1.843,-0.2881,1207223,682553980
1996/5/28,'000001,上证指数,646.912,8.953,1.4034,1934188,1125518980
1996/5/29,'000001,上证指数,650.555,3.643,0.5631,1417899,864847970
1996/5/30,'000001,上证指数,636.364,-14.191,-2.1814,1681183,1047171950
1996/5/31,'000001,上证指数,643.65,7.286,1.1449,2416099,1808897970
1996/6/3,'000001,上证指数,641.092,-2.558,-0.3974,3233044,2405914060
1996/6/4,'000001,上证指数,651.511,10.419,1.6252,3183675,2289737970
1996/6/5,'000001,上证指数,696.97,45.459,6.9775,5991263,4321803750
1996/6/6,'000001,上证指数,702.637,5.667,0.8131,7776633,5636051880
1996/6/7,'000001,上证指数,727.341,24.704,3.5159,10691870,7645705000
1996/6/10,'000001,上证指数,764.386,37.045,5.0932,10640451,7306135630
1996/6/11,'000001,上证指数,752.26,-12.126,-1.5864,7705698,5383228750
1996/6/12,'000001,上证指数,755.772,3.512,0.4669,8058351,6186033750
1996/6/13,'000001,上证指数,768.681,12.909,1.7081,6929639,5005496560
1996/6/14,'000001,上证指数,777.275,8.594,1.118,10172193,7019305000
1996/6/17,'000001,上证指数,751.996,-25.279,-3.2523,6021042,4112361880
1996/6/18,'000001,上证指数,793.564,41.568,5.5277,5398729,4582196250
1996/6/19,'000001,上证指数,796.911,3.347,0.4218,7345856,6253668750
1996/6/20,'000001,上证指数,793.585,-3.326,-0.4174,3975064,3488889060
1996/6/21,'000001,上证指数,796.108,2.523,0.3179,3773213,3314764060
1996/6/24,'000001,上证指数,793.339,-2.769,-0.3478,3391442,2713536880
1996/6/25,'000001,上证指数,780.65,-12.689,-1.5994,3668148,3001940940
1996/6/26,'000001,上证指数,801.463,20.813,2.6661,3894474,3268702810
1996/6/27,'000001,上证指数,806.461,4.998,0.6236,5731744,5062872810
1996/6/28,'000001,上证指数,804.251,-2.21,-0.274,4364062,3868656880
1996/7/1,'000001,上证指数,761.115,-43.136,-5.3635,6027652,4956115940
1996/7/2,'000001,上证指数,759.713,-1.402,-0.1842,3613407,3226544690
1996/7/3,'000001,上证指数,786.134,26.421,3.4778,5436389,5317400000
1996/7/4,'000001,上证指数,785.429,-0.705,-0.0897,6181885,5856775000
1996/7/5,'000001,上证指数,785.379,-0.05,-0.0064,7135117,5817923750
1996/7/8,'000001,上证指数,807.339,21.96,2.7961,7274347,6682526250
1996/7/9,'000001,上证指数,817.612,10.273,1.2725,7673064,6685925000
1996/7/10,'000001,上证指数,820.046,2.434,0.2977,6574262,5522328750
1996/7/11,'000001,上证指数,792.068,-27.978,-3.4118,5395230,4542618130
1996/7/12,'000001,上证指数,796.41,4.342,0.5482,3801905,3408681880
1996/7/15,'000001,上证指数,789.158,-7.252,-0.9106,3665840,3162690940
1996/7/16,'000001,上证指数,823.08,33.922,4.2985,5681102,4711950630
1996/7/17,'000001,上证指数,808.99,-14.09,-1.7119,7192647,5230510940
1996/7/18,'000001,上证指数,818.044,9.054,1.1192,3814635,2923289060
1996/7/19,'000001,上证指数,856.928,38.884,4.7533,8602257,6310250000
1996/7/22,'000001,上证指数,884.939,28.011,3.2688,10828270,8155990630
1996/7/23,'000001,上证指数,871.487,-13.452,-1.5201,6847447,5458552500
1996/7/24,'000001,上证指数,887.596,16.109,1.8484,7767470,6477126880
1996/7/25,'000001,上证指数,868.159,-19.437,-2.1898,8224690,6345046880
1996/7/26,'000001,上证指数,845.123,-23.036,-2.6534,6530364,5458916880
1996/7/29,'000001,上证指数,855.421,10.298,1.2185,4168558,3398341880
1996/7/30,'000001,上证指数,836.932,-18.489,-2.1614,4093727,3347380940
1996/7/31,'000001,上证指数,822.477,-14.455,-1.7271,3568602,2827411880
1996/8/1,'000001,上证指数,835.105,12.628,1.5354,3713304,2956076880
1996/8/2,'000001,上证指数,838.875,3.77,0.4514,3918272,3304123750
1996/8/5,'000001,上证指数,853.193,14.318,1.7068,3252658,2536515000
1996/8/6,'000001,上证指数,862.223,9.03,1.0584,3764331,3079940940
1996/8/7,'000001,上证指数,867.267,5.044,0.585,5114482,4188757810
1996/8/8,'000001,上证指数,875.999,8.732,1.0068,4467449,3559626880
1996/8/9,'000001,上证指数,871.604,-4.395,-0.5017,5434288,4224015630
1996/8/12,'000001,上证指数,886.046,14.442,1.6569,5292406,4094010630
1996/8/13,'000001,上证指数,874.805,-11.241,-1.2687,3380463,2680615940
1996/8/14,'000001,上证指数,871.645,-3.16,-0.3612,3066998,2484532970
1996/8/15,'000001,上证指数,865.827,-5.818,-0.6675,3703103,3000361880
1996/8/16,'000001,上证指数,853.87,-11.957,-1.381,3927559,3310180940
1996/8/19,'000001,上证指数,835.209,-18.661,-2.1855,2532430,2082029060
1996/8/20,'000001,上证指数,822.442,-12.767,-1.5286,2715780,2210838910
1996/8/21,'000001,上证指数,833.606,11.164,1.3574,3533549,2953765000
1996/8/22,'000001,上证指数,818.196,-15.41,-1.8486,3002311,2389477810
1996/8/23,'000001,上证指数,803.693,-14.503,-1.7726,3508527,2884538750
1996/8/26,'000001,上证指数,773.068,-30.625,-3.8105,2941322,2597168130
1996/8/27,'000001,上证指数,787.467,14.399,1.8626,2596491,2085479060
1996/8/28,'000001,上证指数,796.839,9.372,1.1901,3499275,3035088750
1996/8/29,'000001,上证指数,788.734,-8.105,-1.0171,3142907,2321098910
1996/8/30,'000001,上证指数,809.938,21.204,2.6884,4664219,3645650940
1996/9/2,'000001,上证指数,804.778,-5.16,-0.6371,3629176,2731861880
1996/9/3,'000001,上证指数,800.223,-4.555,-0.566,3634716,2809077810
1996/9/4,'000001,上证指数,812.015,11.792,1.4736,3717969,3151040000
1996/9/5,'000001,上证指数,814.383,2.368,0.2916,7055527,6088865630
1996/9/6,'000001,上证指数,801.234,-13.149,-1.6146,3614965,3128340000
1996/9/9,'000001,上证指数,793.586,-7.648,-0.9545,3603709,3426558750
1996/9/10,'000001,上证指数,764.449,-29.137,-3.6716,3579191,3085954060
1996/9/11,'000001,上证指数,769.245,4.796,0.6274,2902595,2257991880
1996/9/12,'000001,上证指数,757.087,-12.158,-1.5805,4951125,3133171880
1996/9/13,'000001,上证指数,779.069,21.982,2.9035,3294425,2478735000
1996/9/16,'000001,上证指数,778.293,-0.776,-0.0996,3105759,2833519060
1996/9/17,'000001,上证指数,776.479,-1.814,-0.2331,2825712,2518367970
1996/9/18,'000001,上证指数,760.756,-15.723,-2.0249,2960647,2562925940
1996/9/19,'000001,上证指数,769.099,8.343,1.0967,2047827,1622767970
1996/9/20,'000001,上证指数,805.538,36.439,4.7379,3632568,3339568750
1996/9/23,'000001,上证指数,851.986,46.448,5.7661,8750209,8309434380
1996/9/24,'000001,上证指数,849.924,-2.062,-0.242,7619116,7363953130
1996/9/25,'000001,上证指数,835.181,-14.743,-1.7346,5269653,5200641880
1996/9/26,'000001,上证指数,854.664,19.483,2.3328,5528706,5482571880
1996/9/27,'000001,上证指数,875.525,20.861,2.4408,6779711,6678001250
1996/10/3,'000001,上证指数,865.486,-10.039,-1.1466,5855275,5458216880
1996/10/4,'000001,上证指数,863.459,-2.027,-0.2342,3849198,3446789690
1996/10/7,'000001,上证指数,864.663,1.204,0.1394,4401367,3505881880
1996/10/8,'000001,上证指数,877.607,12.944,1.497,5362932,4412090630
1996/10/9,'000001,上证指数,874.011,-3.596,-0.4098,5107229,4244968750
1996/10/10,'000001,上证指数,904.095,30.084,3.4421,9745683,7061036880
1996/10/11,'000001,上证指数,909.894,5.799,0.6414,11252541,7797990630
1996/10/14,'000001,上证指数,940.786,30.892,3.3951,12502362,8969167500
1996/10/15,'000001,上证指数,937.293,-3.493,-0.3713,8655867,6736911880
1996/10/16,'000001,上证指数,933.883,-3.41,-0.3638,8499455,6843387500
1996/10/17,'000001,上证指数,952.322,18.439,1.9744,8331417,6816293750
1996/10/18,'000001,上证指数,939.932,-12.39,-1.301,9963990,7742965000
1996/10/21,'000001,上证指数,964.392,24.46,2.6023,7409762,5593431880
1996/10/22,'000001,上证指数,976.471,12.079,1.2525,10114057,7435007500
1996/10/23,'000001,上证指数,1010.834,34.363,3.5191,14262611,11137468750
1996/10/24,'000001,上证指数,1007.914,-2.92,-0.2889,11165096,9555097500
1996/10/25,'000001,上证指数,1012.672,4.758,0.4721,11273987,9754449380
1996/10/28,'000001,上证指数,1022.864,10.192,1.0064,10295494,8917735000
1996/10/29,'000001,上证指数,1017.518,-5.346,-0.5227,11142888,9885021880
1996/10/30,'000001,上证指数,958.939,-58.579,-5.757,8913422,7587445000
1996/10/31,'000001,上证指数,976.71,17.771,1.8532,7183930,6119403750
1996/11/1,'000001,上证指数,930.789,-45.921,-4.7016,7974747,6261486880
1996/11/4,'000001,上证指数,945.117,14.328,1.5393,5628502,4464490000
1996/11/5,'000001,上证指数,928.029,-17.088,-1.808,5038555,4186926880
1996/11/6,'000001,上证指数,915.051,-12.978,-1.3984,3971998,3165270940
1996/11/7,'000001,上证指数,928.141,13.09,1.4305,3494761,3100195000
1996/11/8,'000001,上证指数,919.674,-8.467,-0.9123,3054420,2774900000
1996/11/11,'000001,上证指数,933.969,14.295,1.5544,3631432,3202006880
1996/11/12,'000001,上证指数,943.003,9.034,0.9673,4937158,3812107810
1996/11/13,'000001,上证指数,940.522,-2.481,-0.2631,4520260,3721660940
1996/11/14,'000001,上证指数,953.19,12.668,1.3469,5539152,4671388130
1996/11/15,'000001,上证指数,950.827,-2.363,-0.2479,5509858,5077394690
1996/11/18,'000001,上证指数,1004.689,53.862,5.6648,8278962,7373921880
1996/11/19,'000001,上证指数,1015.958,11.269,1.1216,12890007,10836056250
1996/11/20,'000001,上证指数,1014.925,-1.033,-0.1017,8541935,7381565000
1996/11/21,'000001,上证指数,940.773,-74.152,-7.3062,8714657,7371382500
1996/11/22,'000001,上证指数,951.832,11.059,1.1755,6362317,4929890630
1996/11/25,'000001,上证指数,976.55,24.718,2.5969,6440178,5316871880
1996/11/26,'000001,上证指数,967.589,-8.961,-0.9176,6201207,5630133130
1996/11/27,'000001,上证指数,980.381,12.792,1.322,5476057,4939283750
1996/11/28,'000001,上证指数,992.639,12.258,1.2503,7510755,6376733130
1996/11/29,'000001,上证指数,1032.947,40.308,4.0607,13130487,10565223750
1996/12/2,'000001,上证指数,1134.523,101.576,9.8336,20411528,17497261250
1996/12/3,'000001,上证指数,1122.989,-11.534,-1.0166,21485676,19855283750
1996/12/4,'000001,上证指数,1169.92,46.931,4.1791,14828442,13254090000
1996/12/5,'000001,上证指数,1212.081,42.161,3.6038,19687106,19629008750
1996/12/6,'000001,上证指数,1212.889,0.808,0.0667,14430518,15068135000
1996/12/9,'000001,上证指数,1247.658,34.769,2.8666,15603201,16644333750
1996/12/10,'000001,上证指数,1230.254,-17.404,-1.3949,12963366,13763515000
